ID,Category,Subcategory,Difficulty,Mode,OrderIndex,ConceptTitle,Content,KeyPoints
298,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Standard,26,Higher Education Exception,"A distribution from an IRA used to pay qualified higher education expenses for the taxpayer, their spouse, or their children or grandchildren is exempt from the 10% additional tax, even though it remains subject to regular income tax if the distribution is taxable. This exception applies only to IRA distributions, not to distributions from an employer plan like a 401(k). Qualified expenses generally include tuition, fees, books, and required supplies at an eligible educational institution.","Exception applies to IRA distributions for qualified higher education expenses|Covers the taxpayer, spouse, children, or grandchildren|Only removes the additional tax, not regular income tax|Applies to IRAs only, not employer plans like a 401(k)"
299,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Assessment,26,Higher Education Exception,"The higher education exception removes the 10% additional tax on an IRA distribution used for qualifying education costs, but it applies to IRAs only, not employer plans.",
300,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Recovery,26,Higher Education Exception,"Think of this exception as excusing the IRA distribution from the early withdrawal penalty specifically for tuition and related school costs, while the regular tax bill still applies.",
301,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Standard,27,First-Time Homebuyer Exception,"A taxpayer can withdraw a limited lifetime amount from an IRA penalty-free to help buy, build, or rebuild a first home for themselves, their spouse, or certain close relatives, as long as neither spouse owned a principal residence in the recent period before the purchase defined by law. The distribution remains subject to regular income tax if it comes from pre-tax money, but the 10% additional tax does not apply. Like the education exception, this benefit applies to IRAs and does not extend to employer plan distributions.","Limited lifetime amount can be withdrawn penalty-free for a first home|Applies to the taxpayer, spouse, or certain close relatives|Neither spouse can have recently owned a principal residence|Applies to IRAs, not employer plan distributions"
302,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Assessment,27,First-Time Homebuyer Exception,"The first-time homebuyer exception waives the 10% additional tax on a limited lifetime IRA distribution used toward a first home, but regular income tax can still apply.",
303,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Recovery,27,First-Time Homebuyer Exception,"Think of this exception as a one-time pass from an IRA to help clear the down payment hurdle, available only if the buyer has not owned a home recently.",
304,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Standard,28,Disability Exception,"A distribution taken because the taxpayer is totally and permanently disabled is exempt from the 10% additional tax, regardless of the taxpayer's age, and this exception applies to both IRA and employer plan distributions. Disability for this purpose generally means the taxpayer cannot engage in any substantial gainful activity due to a medically determinable physical or mental condition expected to result in death or to be of long, continued, and indefinite duration. Regular income tax still applies to the taxable portion of the distribution.",Total and permanent disability removes the 10% additional tax|Applies to both IRAs and employer plans|Disability standard requires inability to engage in substantial gainful activity|Regular income tax on the taxable portion still applies
305,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Assessment,28,Disability Exception,"The disability exception applies to both IRAs and employer plans and removes only the 10% additional tax, not the underlying income tax.",
306,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Recovery,28,Disability Exception,"Think of disability as one of the broadest exceptions on the list, since it covers essentially any type of retirement account, not just IRAs.",
307,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Standard,29,Medical Expense Exception,"A distribution used to pay unreimbursed medical expenses that exceed a percentage-of-AGI floor can avoid the 10% additional tax, whether or not the taxpayer actually itemizes deductions for those expenses. This exception applies to distributions from both IRAs and employer plans. Only the amount of expenses above the AGI floor is protected from the additional tax, not the full distribution or the full amount of medical costs.",Unreimbursed medical expenses above an AGI floor avoid the additional tax|Available whether or not the taxpayer itemizes|Applies to both IRAs and employer plans|Only the amount above the AGI floor is protected
308,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Assessment,29,Medical Expense Exception,"The medical expense exception only protects the portion of a distribution equal to unreimbursed medical costs exceeding the AGI floor, and it does not require itemizing.",
309,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Medium,Recovery,29,Medical Expense Exception,"Think of this exception as covering just the medical costs that spill over a certain height on the AGI ruler, not every dollar spent on health care.",
310,Retirement Accounts & Distributions,Early Withdrawals & Penalties,Hard,Standard,30,Substantially Equal Periodic Payments,"A taxpayer can avoid the 10% additional tax on early distributions by taking a series of substantially equal periodic payments calculated under one of several IRS-approved methods, based on the account balance and the taxpayer's life expectancy. Once started, these payments generally must continue unchanged for the longer of five years or until the taxpayer reaches the age set by law, and modifying or stopping them early can retroactively trigger the additional tax on all payments already taken. This strategy is most often used by someone who needs steady access to retirement funds well before normal retirement age.",Series of substantially equal periodic payments avoids the additional tax|Calculated under an IRS-approved method based on balance and life expectancy|Must continue for the longer of five years or reaching the set age|Early modification can retroactively trigger the additional tax on all prior payments
